"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2078007,"July 28, 2021",Oklahoma,"Oklahoma City (Moore)","NE 12th St and Estell Dr",1,0,N/A
2076520,"July 28, 2021",Oklahoma,"Oklahoma City","Reding Dr",1,0,N/A
2077269,"July 28, 2021",Alabama,Cottonwood,"12000 Block of Cottonwood Rd",1,0,N/A
2076192,"July 27, 2021",Nevada,"Las Vegas","I-15 and Sahara Ave",1,0,N/A
2076312,"July 27, 2021",Indiana,Gary,"4000 block of Washington St",1,0,N/A
2076301,"July 27, 2021",Missouri,"Saint Louis","Switzer Ave and Mora Ln",1,0,N/A
2077969,"July 27, 2021",California,Victorville,"14374 Borego Rd",1,0,N/A
2077194,"July 27, 2021",Ohio,Dayton,"2555 Rondowa Ave",1,0,N/A
2076508,"July 27, 2021",Oklahoma,Chickasha,"1100 block of W Tennessee Ave",1,0,N/A
2076231,"July 27, 2021",Idaho,Tetonia,"W 4000 N and N 5000 W",1,0,N/A
2076205,"July 27, 2021",Virginia,Richmond,"1900 block of R St",1,0,N/A
2076183,"July 27, 2021",Illinois,Chicago,"8455 S Escanaba Ave",1,0,N/A
2077053,"July 27, 2021",California,"Los Angeles","Brooks Ave and Pacific Ave",1,0,N/A
2076912,"July 27, 2021",Virginia,Alexandria,"3100 block of Southgate Dr",1,0,N/A
2076373,"July 27, 2021",Kentucky,Louisville,"3700 block of W Main St",1,0,N/A
2078354,"July 27, 2021",California,Rocklin,"East Midas Ave",1,0,N/A
2076465,"July 27, 2021","New Jersey","Jersey City","Martin Luther King Dr and Grant Ave",1,0,N/A
2076138,"July 27, 2021",Kentucky,Louisville,"7000 block of Bronner Cir",1,0,N/A
2075772,"July 27, 2021",Illinois,Dolton,"685 Sibley Blvd",1,0,N/A
2076903,"July 27, 2021","North Carolina","Forest City","150 Candy Turf Ln",1,0,N/A
2075818,"July 27, 2021",Minnesota,Redby,N/A,1,0,N/A
2075935,"July 27, 2021",Texas,Houston,"2425 Carmel St",1,0,N/A
2076808,"July 27, 2021",Alabama,Selma,"1201 Woodrow Ave",1,1,N/A
2075921,"July 27, 2021",California,Vacaville,"Alamo Dr",1,0,N/A
2076377,"July 27, 2021",Ohio,Nelsonville,"3rd St",1,1,N/A
2076185,"July 27, 2021",Illinois,"Calumet City","1655 Sibley Blvd",1,0,N/A
2076738,"July 27, 2021",Texas,Dallas,"9959 Adleta Blvd",2,0,N/A
2076242,"July 27, 2021",Tennessee,Gallatin,"213 Hawkins Ave",2,0,N/A
2075794,"July 27, 2021",Michigan,Detroit,"Bassett St and Francis Ave",1,0,N/A
2076714,"July 27, 2021",Michigan,Detroit,"La Salle Blvd and W Davison St",1,0,N/A
2078278,"July 27, 2021",Texas,Overton,"Co Rd 232",1,0,N/A
2075991,"July 27, 2021",Maryland,"Fort Washington","400 block of Bentwood Dr",1,0,N/A
2076689,"July 27, 2021",Texas,Garland,"700 block of Briar Way",1,0,N/A
2076586,"July 27, 2021",Illinois,Chicago,"1437 S Lawndale Ave",1,0,N/A
2076575,"July 27, 2021",Wisconsin,"Milwaukee (Greenfield)","5253 Somerset Ln S",1,0,N/A
2076252,"July 27, 2021",Florida,"Belle Glade","NW 9th Street and W. Avenue A",2,1,N/A
2076510,"July 27, 2021",Oklahoma,Konawa,"Sacred Heart Rd",1,1,N/A
2078828,"July 27, 2021",Ohio,Columbus,"5208 Jameson Dr",1,0,N/A
2076408,"July 27, 2021",Pennsylvania,Pittsburgh,"1052 Washington Blvd",1,0,N/A
2075622,"July 27, 2021",Indiana,Indianapolis,"8026 McFarland Ct",1,0,N/A
2077329,"July 27, 2021",Mississippi,Jackson,"Red Hill Cir and Terry Rd",1,0,N/A
2077318,"July 27, 2021",Arkansas,"De Queen","299 US Highway 71",2,0,N/A
2076693,"July 27, 2021",Texas,Dallas,"3215 N Fitzhugh Ave",1,0,N/A
2077348,"July 27, 2021",Washington,"Seattle (Seatac)","4424 S 188th St",1,0,N/A
2074958,"July 26, 2021",California,Reedley,"Springfield Ave and Justine Ave",1,1,N/A
2074387,"July 26, 2021",Alabama,Adamsville,"5500 Block of Crestview Dr",1,0,N/A
2076546,"July 26, 2021",Massachusetts,"Marstons Mills","Captain Baker Rd",1,0,N/A
2075402,"July 26, 2021",Mississippi,Meridian,"3800 block of 42nd St",1,0,N/A
2074892,"July 26, 2021",Kentucky,Louisville,"160 Rochester Dr",1,0,N/A
2076282,"July 26, 2021",California,"San Diego","1501 Kelton Rd",1,0,N/A
2075379,"July 26, 2021",Ohio,Cleveland,"Lorain Ave and W 132nd St",1,2,N/A
2076003,"July 26, 2021",Tennessee,Nashville,"211 N 1st St",1,0,N/A
2075393,"July 26, 2021",Ohio,Akron,"1600 block of Brittain Rd",1,0,N/A
2076024,"July 26, 2021",Virginia,Richmond,"101 E Brookland Park Blvd",1,0,N/A
2075485,"July 26, 2021","New York","New York (Manhattan)","W 141st St and Frederick Douglass Blvd",1,0,N/A
2075196,"July 26, 2021","North Carolina",Charlotte,"3000 Block of Avalon Ave",1,0,N/A
2076016,"July 26, 2021","South Carolina",Lancaster,"2701 Quiet Acres Rd",1,0,N/A
2075880,"July 26, 2021",Texas,Dallas,"2316 Oates Rd",1,0,N/A
2075184,"July 26, 2021","South Carolina","Rock Hill","236 W Main St",1,0,N/A
2075141,"July 26, 2021","North Carolina",Candler,"Davis Dr",1,0,N/A
2076187,"July 26, 2021",Mississippi,Mendenhall,"Dan George Rd",1,0,N/A
2074819,"July 26, 2021",California,"Los Angeles","3700 block of Barry Ave",1,0,N/A
2075135,"July 26, 2021","South Carolina",Mayo,"Cindy Ln",1,0,N/A
2075838,"July 26, 2021",California,Corona,"2650 Tuscany St",2,0,N/A
2074914,"July 26, 2021",Wisconsin,Milwaukee,"1845 W Burleigh St",1,0,N/A
2076088,"July 26, 2021","North Carolina",Gastonia,"Allison Ave",1,0,N/A
2075143,"July 26, 2021","West Virginia",Charleston,"800 block of Stockton St",1,1,N/A
2076069,"July 26, 2021",Michigan,Gobles,"N State St and Bush St",1,0,N/A
2075906,"July 26, 2021",Maryland,"Hyattsville (Landover)","Columbia Ave and Camden St",1,0,N/A
2075973,"July 26, 2021",Maryland,Baltimore,"1000 block of Mulberry St",1,0,N/A
2074990,"July 26, 2021",Maryland,Rosedale,"7950 Pulaski Hwy",1,0,N/A
2074763,"July 26, 2021",Texas,"Fort Worth","5600 block of Shiloh Dr",1,2,N/A
2074865,"July 26, 2021",Minnesota,"Saint Paul","1700 block of Saint Clair Ave",1,0,N/A
2074678,"July 26, 2021",Louisiana,"New Orleans","N Broad Ave and Bayou Rd",2,0,N/A
2076831,"July 26, 2021",Arkansas,Judsonia,"100 block of West 8th St",1,0,N/A
2074971,"July 26, 2021","District of Columbia",Washington,"600 block of Jefferson St NW",1,0,N/A
2075608,"July 26, 2021",Delaware,Wilmington,"1100 block of W 2nd St",3,1,N/A
2077554,"July 26, 2021",California,"Los Angeles","6400 block of DeSoto Ave",1,0,N/A
2074742,"July 26, 2021",Texas,"Round Rock","16900 block of I-35",1,0,N/A
2076066,"July 26, 2021",Texas,"San Antonio","3135 Roosevelt Ave",1,1,N/A
2075766,"July 26, 2021",Georgia,Grayson,"1911 Grayson Hwy",1,1,N/A
2075492,"July 26, 2021",Michigan,Detroit,"15500 block of Braile St",1,0,N/A
2075750,"July 26, 2021",Georgia,Tifton,"1500 block of Garrison Ave",1,0,N/A
2075244,"July 26, 2021",Nevada,"Las Vegas","2600 block of S Pavilion Ctr Dr",1,0,N/A
2075096,"July 26, 2021",Illinois,Chicago,"4800 block of S Marshfield Ave",1,0,N/A
2075612,"July 26, 2021",Delaware,Wilmington,"2400 block of Jessup St",1,1,N/A
2075914,"July 26, 2021",Delaware,Wilmington,"600 block of N Monroe St",1,1,N/A
2074671,"July 26, 2021",Michigan,Detroit,"9000 block of N Clarendon St",1,0,N/A
2075407,"July 26, 2021","New York",Newark,"W Miller St and Scott St",1,0,N/A
2074649,"July 26, 2021",Arizona,Phoenix,"E Highland Ave and N 20th St",1,0,N/A
2075690,"July 26, 2021",Florida,"Lake Worth (Lantana)","S 11th St and W Pine St",1,0,N/A
2076514,"July 26, 2021",Oklahoma,Wagoner,"31300 block of E 682 Rd",1,0,N/A
2075415,"July 26, 2021",Ohio,Dayton,"605 Rockford Ave",1,0,N/A
2076469,"July 26, 2021","New Jersey",Paterson,"216 17th Ave",1,0,N/A
2077339,"July 26, 2021",Louisiana,Alexandria,"4000 block of Lakeside Dr",1,0,N/A
2074681,"July 26, 2021",Florida,Brooksville,"7101 Mariner Blvd",1,1,N/A
2077331,"July 26, 2021",Mississippi,Terry,"Midway Rd",2,0,N/A
2075025,"July 26, 2021",Pennsylvania,Philadelphia,"1700 block of N 16th St",1,2,N/A
2075594,"July 26, 2021",Illinois,Chicago,"5200 block of Cicero Ave",1,0,N/A
2075039,"July 26, 2021",Virginia,Portsmouth,"1400 block of Portsmouth Blvd",1,0,N/A
2074669,"July 26, 2021",Indiana,Indianapolis,"8000 block of McFarland Ct",1,0,N/A
2075472,"July 25, 2021",Ohio,Akron,"2300 block of 11th St SW",1,0,N/A
2075431,"July 25, 2021",California,Richmond,"6th St and Nevin Ave",1,1,N/A
2074028,"July 25, 2021",Louisiana,"New Orleans","7400 block of Crestmont Rd",1,1,N/A
2074364,"July 25, 2021",Minnesota,"Koochiching (county)","1700 block of MN-11",1,0,N/A
2074651,"July 25, 2021",Florida,Apopka,"200 block of Ashville St",1,0,N/A
2074160,"July 25, 2021","New York",Bronx,"589 E 164th St",1,0,N/A
2074195,"July 25, 2021",Virginia,Chesapeake,"2000 block of Pond Ln",1,0,N/A
2075277,"July 25, 2021","North Carolina","High Point","800 Block of Worth St",1,0,N/A
2074083,"July 25, 2021",Louisiana,Crowley,"200 Kathy Meadows Ln",1,1,N/A
2074271,"July 25, 2021",Louisiana,Jennings,N/A,1,0,N/A
2074166,"July 25, 2021",Tennessee,Memphis,"2300 Elvis Presley Blvd",1,0,N/A
2075192,"July 25, 2021","North Carolina",Charlotte,"1300 block of Deep Rock Cir",1,0,N/A
2073818,"July 25, 2021",Texas,"Corpus Christi","4510 Weber Rd",1,0,N/A
2074063,"July 25, 2021",Tennessee,Memphis,"1247 Thomas St",1,2,N/A
2074134,"July 25, 2021",Illinois,Chicago,"3200 block of W Maypole Ave",1,0,N/A
2074132,"July 25, 2021",Tennessee,Memphis,"Robinhood Ln and Rhodes Ave",1,0,N/A
2074404,"July 25, 2021",Michigan,Detroit,"5400 Chopin St",1,0,N/A
2074293,"July 25, 2021",Wisconsin,Milwaukee,"2857 N 16th St",1,0,N/A
2076035,"July 25, 2021","North Carolina",Greensboro,"E Whittington St",1,0,N/A
2076010,"July 25, 2021",Michigan,Detroit,"3500 block of 23rd St",1,0,N/A
